Sentence,Label
一个月没到就有一个坏了,0
其他特色：手机巨烫，耗电很快,0
外形外观：这颜值真的美绝了，我觉得小米10是历代中颜值最高的一个了。 拍照效果：1亿像素确实太令人惊叹了。 待机时间：4700多毫安的续航，以后上班再也不怕。,2
是别人退货的，好多软件之前都装过,0
外形外观：还行，到手已经被用过两个小时 拍照效果：不错 运行速度：可以，手机发烫 其他特色：联发科处理器不出意外，发烫。摄像头那里发烫。玩游戏烫手,1
屏幕绿屏，还没反应,0
运行速度：运行速度没毛病。 屏幕效果：1080p足够用 外形外观：没得说，颜值一流 轻薄程度：适合出差出门 其他特色：服务到位，配套资料几乎和电脑同步，技术支持到位。 做工精细，模具一流！性价比首选！,2
包装保护：包装简单环保，无破损 外形外观：做工细致，大气简约，比预想的厚一些 画面品质：画质细腻，效果好 跑分评测：开高特效无卡顿，非常流畅 运行速度：飞一般的感觉 游戏效果：综合各方面达到游戏本的最高水平,2
机箱外观：一气呵成，线条流程，体型缩小，节约空间，赞 性能配置：开机速度超快，声音几乎听不到 散热性能：散热性能好 售后服务：大品牌，值得信赖,2
买完一个星期就降价，直接降了500块钱，是几个意思&rarr;_&rarr;,0
电脑非常棒，超出我心理预期太多，机箱质感很强没有一点廉价感很上档次，感谢武极电脑，加装了三个风扇，超级静音一点也不吵！总体感觉完美，包装也很扎实，显卡一拆开一看就很上档次，非常满意这次购物，简直物超所值，非常值得购买，东西都是正品！武极电脑牛，牛，牛！希望武极越来越好！以后朋友买电脑就推荐武极！电脑太棒了，未升级配置都能跑29万分，以后用它吃鸡绝对杠杠的！试着玩了几个以前玩过的游戏，直接三个游戏一起开，速度飞起，爽爽爽,2
连个耳机都没有,0
开通白条前跟开通白条后完全不一样，以后都不相信京东了,0
运行速度：很快 屏幕效果：还不错 散热性能：一般般 外形外观：还可以 轻薄程度：没我想想的薄,1
红米手机非常好，系统非常流畅，工业设计颜值担当，拍照效果很好，手机性价比很高的啊，京东发货非常快速，服务态度很好的，活动力度很大的，价格非常实惠的，总体购物体验非常不错，京东快递小哥服务很好，送货****很好，下次买手机一定再来回购。,2
不是很完美,0
做工质感：面条线，质感很棒，完全不像是百元级的耳机。 音质音效：音效很棒，音质细腻，低音部分重音体验不错。 舒适度：可能是我耳朵比较小，带着有点异物感。不过带上不脱落。 续航能力：目前使用了3个小时，连接稳定，没有掉线，剩余电量60%左右。 其他特色：送了4副耳塞，很棒。外包装一般，自用没压力。,2
外形外观：正面水滴全面屏，背面反光玻璃，很漂亮，手持质感很好，十分舒适 屏幕音效：屏幕很清晰，全面屏模式可自己设置，音效在这个价位算很棒了 拍照效果：这得狠狠夸一夸，拍照是真的牛批，64MP超清摄像头实力真的棒，除此之外还有超广角镜头，第一次用很惊喜，最后自拍效果也很棒，关掉美颜比较有真实的质感 运行速度：非常顺滑、流畅，只有你自己体验了才知道，尤其是配合小米的动态图标主题，感觉特别舒服 待机时间：4500毫安大电池真的不是吹的，我一天下来一直玩都够用，掉电很慢，正好晚上睡前充电 总体来说这次购物体验特别棒！因为这是一部千元价位的机器啊，简直不敢想象，石锤性价比之王！如我上面所评价的，都是真实的使用了几天后的感受，力挺小米公司啊！虽然小米现在正冲击高端市场，可能我越来越买不起了，不过我会好好奋斗，争取赶上小米的价格步伐，因为真心爱小米的产品，性价比感人呐！最后附上本机照片，是用我原来相机已经快坏掉的魅族15plus照的，不太好看，请海涵！,2
400的平板都比这快几倍。玩游戏还是玩小游戏吧（小游戏也未必不会卡）。,0
做工质感：不错 音质音效：卡顿！卡顿！卡顿！烦死了！ 舒适度：戴不稳，容易掉。 续航能力：一般。 其他特色：听一会儿卡一下，真的烦死了！手机是iPhonexsmax,0
售后服务：刚买就涨价，还不退差价，差评,1
给老公买的，他说还凑合,1
戴尔的台式机用着感觉蛮好的，性能稳定，速度也比较快，买台式机的话一直首先都会考虑戴尔。看了蛮多款的，决定买这一个型号，对比下来参数，这个性价比很高，到手安装好总体感觉还是很棒滴。京东快递小哥也很给力，隔天送达，点赞点赞。,2
扬声器用起来好不方便打游戏会挡住声音看电视也会,1
运行速度：还可以吧,0
总体评价满意，机箱外观很酷，顺丰快递服务很到位，包装箱没有帅碰痕迹，店主细致的将显卡独立包装，很周全，试用三天，运行地平线4高画质无压力，6小时游戏主机散热完美，配件全新(日期很近)，总之价格公道，产品、服务都非常满意！ 运行速度：极速 评分检测：378000 游戏效果：快 外形外观：完美,2
购买差不多2个月，用了一段时间才来评价。挑选了非常时尚，又非常喜欢的颜色－－白色，简直是爱不释手。双面玻璃，不锈钢机身，四周钢琴烤漆，高端大气上档次，握在手里大小合适，质感很棒。目前，使用时非常流畅，没有卡顿现象。屏幕音效拍照都非要好用，尤其是夜间模式，特别棒。总之，五星好评！,2
电脑到手感觉太棒了！首先是键盘鼠标，太有质感了！打字特别舒服，反应也很灵敏！赞一个！再来是机箱！小巧精致，银灰色感觉特别的高大上，前面有四个USB口，满足了我的需求  ，市面上大部分是两个口的基本不够用，还要另外买个USB接口，然后是开机速度，真的很快，刚刚配置更新都嗖一下过去了，墙裂推荐买它！PS，今年五月份在电脑城配了台三四千的电脑，没用多久运行速度就很慢，店家勉勉强强送了套飞燕的键鼠&hellip;反正很垃圾就是,2
这是怎么造成的,0
产品打开包装，后面的连接结构就发现是断的，影响心情???,0
外形外观：很酷 画面品质：这是我第一款笔记本，感觉可以 跑分评测：不知道怎么测 游戏效果：很好，GTA5全高特效流畅运行。 包装保护：电脑包装很好，不过快递员拿个塑料袋给我装的，这东西不是应该包的严实一点，用厚的箱子吗？？？ 不过玩游戏是真的烫，房间安静的时候就感觉电脑在起飞，打游戏必须要外接键盘和鼠标，笔记本触摸板和笔记本键盘能烫到你想戒掉游戏！！！,2
坏了一个,0
拍照效果：10倍之内拍照清晰，超过10倍非常模糊，与广告宣传严重不符合，什么支持百倍变焦骗人的，什么从近到远全面高清也是谎言 外形外观：很不错 屏幕音效：很好 运行速度：很流畅 待机时间：长,1
音质不是一般的差真是服了,0
包装保护：完美，包装很好！ 外形外观：商务风，好看！不张扬，务实！ 画面品质：京东方的屏幕，效果挻好！亮度有点暗！ 跑分评测：R7 4800H 真香，接近45万分！ 运行速度：速度很好！配置很好！ 游戏效果：好久没玩游戏了！一般游戏应该没问题的！ 刚体验了两天，使用挺好！音箱效果一般吧，但比同价位的好多了！听上去有立体声！赠送的正版WIN10 和办公软件很好。平时用来做做平面广告，上上网，看下电影完全无压力！重点价格5000+真香！8核16线程!爽歪歪！,2
商品倒还是满意的，就是京东的服务太差了,0
这是一款爱国漫步者的基础耳机耳机因此可以，这款耳机价格也不高，性价比还性价比还可以嗯，其他的插孔90度的插头感觉还不错，嗯，不容易断而只有三个不同大小的胶囊时候扩张旅行耳机，还有耳机效果还不错，我用起来感觉还很好，用了一段时间过后我该的全五星的好评耳机本身它的音质也可以说一声，全五星的好评！而且还有送货快到西藏,2
售后服务：发票半个月了，也不知道到底卡哪儿了。我这是垫付给公司采买的，咋报销,0
客服售后不行，买了基本没服务,1
用了没几天一右边的耳机声音就没了真的是服了,0
机箱外观：外观非常小巧玲珑 漂亮 颜值非常的高 性能配置：性能非常给力 很好 散热性能：散热很好 声音非常小 静音 给力 跑分评测：跑分很不错 性能强悍 售后服务：售后服务非常满意 有问题第一时间给你解决 其他特色：外观漂亮 颜值很高 性能很强 值得拥有,2
做工质感：品控很差劲啊 音质音效：听响够用 其他特色：特色就是线都是折痕，不像新的,1
发货很快，包装很结实，电脑开机很快，运行速度很快，跑分也可以，外观好看，颜色很正，机器侧面盖是透明的，客服态度很好，有问必答，好评！！！！！,2
不错，已退货,0
